full_text,sentiment
Presiden Jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara https://t.co/wFvGPnnwKf https://t.co/c18xqqiAnx,neutral
Pertama di Indonesia Pabrik Industri Baterai Kendaraan Listrik Siap Dibangun di Karawang https://t.co/Xcx8IZtE4m,neutral
Dengan mengucap bismillahirrahmanirrahim Presiden jokowi menyaksikan grounbreaking pabrik batterai kendaraan listrik PT HKML Battery Ini yg pertama di indonesia dan asia tengggara dgn nilai investasi 1 1 miliar USD https://t.co/87bGtaZQIF,neutral
Presiden Joko Widodo (Jokowi) melakukan groundbreaking pembangunan pabrik baterai kendaraan listrik pertama di Indonesia Rabu (15/9) pagi. https://t.co/LBR474x8XD @jokowi,neutral
Indonesia punyaPabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara. https://t.co/Bbr2TVo6Ku,neutral
Hasil perjuangan Jokowi tdk ekspor nikel dan penggalaan produksi bahan baku menjadi bahan jadi menjadi nyata dgn didirikannya pabrik baterai kendaraan listrik pertama di Asia Tenggara. #jokowimemanghebat #jokowibangunnegeri #IndonesiaMaju https://t.co/y171kZvmCs,neutral
Pabrik Baterai Kendaraan Listrik Dibangun di Karawang https://t.co/CIJYtTTKHY,neutral
Presiden juga berharap kolaborasi antara perusahaan Korea Selatan dengan perusahaan Indonesia akan makin diperkuat serta melibatkan usaha mikro kecil dan usaha menengah yang ada di Tanah Air termasuk realisasi kerja sama investasi dalam industri baterai dan kendaraan listrik. https://t.co/RBSTUHb6jH,neutral
2021 melakukan _groundbreaking_ pembangunan pabrik baterai kendaraan listrik pertama di Indonesia. https://t.co/3raZ9WoeJG,neutral
Presiden Jokowi _Groundbreaking_ Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara https://t.co/6lR64Lx56v,neutral
Akhirnya Indonesia memiliki pabrik baterai kendaraan listrik wihhh siap2 ganti mobil listrik https://t.co/s6Dc7SEdks,neutral
Langkah dan upaya untuk mengurangi emisi terus berlanjut di antaranya transformasi kendaraan dinas berbasis bahan bakar minyak ke kendaraan bertenaga listrik. KBRI Seoul menjadi salah satu lembaga yang turut mengawali. #Internasional #AdadiKompas https://t.co/7CfszHiV74,neutral
Pertama di Asia Tenggara Presiden Jokowi Resmikan Pembangunan Industri Baterai Kendaraan listrik di Karawang @jokowi Klaten Semarang Jakarta https://t.co/lo7ZWroRKW,neutral
Presiden Jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara https://t.co/OXWfV8EP6s,neutral
Pemerintah Indonesia akan berkomitmen penuh untuk memberikan dukungan dan pengembangan ekosistem industri baterai dan kendaraan listrik. https://t.co/vUHmFWhNbY,neutral
Indonesia semakin maju kini memiliki pabrik baterai kendaraan listrik pertama di Asia Tenggara. https://t.co/dBxWIUW3ny,neutral
Pemerintah Indonesia akan berkomitmen penuh untuk memberikan dukungan dan pengembangan ekosistem industri baterai dan kendaraan listrik. https://t.co/DS6wRVz0jj,neutral
Indonesia Bakal Punya Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara #jokowigaspolekonomi #jokowigaspolinfrastruktur https://t.co/HtfXSAK98O,neutral
Indonesia bangun pabrik baterai kendaraan listrik pertama di Asia Tenggara https://t.co/AxLf3rPx2L,neutral
Presiden @jokowi melakukan groundbreaking pembangunan pabrik baterai kendaraan listrik pertama di Indonesia. Pabrik milik PT HKML Battery Indonesia yg berlokasi di Kompleks Karawang New Industrial City tsb juga adlh pabrik baterai kendaraan listrik pertama di Asia Tenggara. https://t.co/oMePli8jiP,neutral
Presiden Jokowi Groundbreaking Pabrik Industri Kendaraan Listrik Karawang 15 September 2021 https://t.co/jGncOj17sY,neutral
Presiden Jokowi Groundbreaking Pabrik Industri Kendaraan Listrik Karawang 15 September 2021 https://t.co/7Bqaye4MkJ,neutral
 Kemenperin PowerAce Digimodz merupakan kontes modifikasi digital para desainer lokal yg akan membantu pelaku IKM di Indonesia dgn memodifikasi basic kendaraan roda 3 listrik Power Ace Berikut 5 nominasi desain terbaik yg akan memperebutkan Piala Menperin #Digimodz #Infoperin https://t.co/TGha8A5wRM,neutral
Hari ini kita menyaksikan groundbreaking pembangunan pabrik baterai kendaraan listrik pertama di Indonesia bahkan di Asia Tenggara milik PT HKML Battery Indonesia di Kompleks Karawang New Industrial City Kabupaten Karawang. #PDIPerjuangan Siska Jisoo Muhammad Justud Bieber https://t.co/FqKxP5ZRMO,neutral
Saya yakin dalam 3 sampai 4 tahun ke depan melalui manajemen yang baik manajemen pengelolaan yang baik Indonesia akan bisa menjadi produsen utama produk-produk barang jadi berbasis nikel seperti baterai litium baterai listrik baterai kendaraan listrik ucapnya. https://t.co/etqzt0QrkF,neutral
Korsel Bangun Pabrik Baterai Kendaraan Listrik Bahlil: Pekerja Lokal Diutamakan https://t.co/HYljL1NJlc Taun ini pabrik baterainya dulu ya..,neutral
yang kuat berbasis pada pengembangan inovasi teknologi. Demikian disampaikan Presiden saat melakukan _groundbreaking_ pabrik industri kendaraan listrik PT HKML Battery Indonesia di Kompleks Karawang New Industrial City Kab. Karawang Jabar Rabu 15 Sep.2021. #Jokowi https://t.co/a1yiJuwM6p,neutral
Nasional https://t.co/trDaqGVw7R: Jokowi Groundbreaking Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara - https://t.co/trDaqGVw7R. https://t.co/BXTae2KiKr,neutral
*Presiden Jokowi _Groundbreaking_ Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara* Presiden @jokowi pagi ini Rabu 15 Sept. 2021 melakukan groundbreaking_ pembangunan pabrik baterai kendaraan listrik pertama di Indonesia. #IndonesiaMaju #Jokowi https://t.co/R6k3gqGzQG,neutral
 Saya yakin dalam 3 sampai 4 tahun ke depan melalui manajemen yang baik manajemen pengelolaan yang baik Indonesia akan bisa menjadi produsen utama produk-produk barang jadi berbasis nikel seperti baterai litium baterai listrik baterai kendaraan listrik ucapnya.,neutral
Pertama di Asia Tenggara Presiden Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik https://t.co/DOfc5YUtys #Groundbreaking #MobilListrik #PresidenJokowi,neutral
Indonesia memberikan dukungan atas pengembangan ekosistem industri baterai &amp; kendaraan listrik juga akan terus menggulirkan reformasi struktural utk memberikan kepastian hukum &amp; kemudahan perizinan kpd para pelaku usaha &amp; para investor dlm mengembangkan usahanya #PDIPerjuangan,neutral
Pembangunan pabrik baterai kendaraan listrik ini merupakan kolaborasi antara perusahaan Indonesia dengan perusahaan Korsel. . Presiden @jokowi mengharapkan kerja sama tsb bisa semakin diperkuat termasuk realisasi kerja sama investasi dlm industri baterai dan kendaraan listrik. https://t.co/fSVxqeKdKl,neutral
Hari ini Presiden @jokowi menyaksikan groundbreaking pembangunan pabrik baterai kendaraan listrik pertama di Indonesia bahkan di Asia Tenggara milik PT HKML Battery Indonesia di Kompleks Karawang New Industrial City Kabupaten Karawang. #PDIPerjuangan #PDIPerjuanganJabar https://t.co/0vrIcrk2H3,neutral
Presiden Joko Widodo pagi ini Rabu 15 September 2021 melakukan groundbreaking pembangunan pabrik baterai kendaraan listrik pertama di Indonesia dan di Asia Tenggara. #Jokowi #IndonesiaMaju https://t.co/xZJUzNyi77,neutral
Jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara https://t.co/ArU3IwA4tZ @jokowi,neutral
Presiden juga berharap kolaborasi antara perusahaan Korea Selatan dengan perusahaan Indonesia akan makin diperkuat serta melibatkan usaha mikro kecil dan usaha menengah yang ada di Tanah Air termasuk realisasi kerja sama investasi dalam industri baterai dan kendaraan listrik.,neutral
1. *Presiden Joko Widodo* Hari ini kita menyaksikan groundbreaking pembangunan pabrik baterai kendaraan listrik pertama di Indonesia bahkan di Asia Tenggara milik PT HKML Battery Indonesia di Kompleks Karawang New Industrial City Kabupaten Karawang. Pemerintah Indonesia https://t.co/8vmr8xTNZl,neutral
Presiden @jokowi pagi ini Rabu 15 September 2021 melakukan _groundbreaking_ pembangunan pabrik baterai kendaraan listrik pertama di Indonesia. https://t.co/3koag1PIjX,neutral
dan usaha menengah yang ada di Tanah Air termasuk realisasi kerja sama investasi dalam industri baterai dan kendaraan listrik. Saya berpesan agar kolaborasi yang terbangun bukan hanya di antara perusahaan-perusahaan besar atau BUMN-BUMN kita tetapi juga melibatkan usaha mikro https://t.co/OkbnIAPQ3X,neutral
*Presiden Jokowi _Groundbreaking_ Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara* Presiden Joko Widodo pagi ini Rabu 15 September 2021 melakukan _groundbreaking_ pembangunan pabrik baterai kendaraan listrik pertama di Indonesia. https://t.co/4GvgQwucLv,neutral
So prediksi ku -K-Wave msh terus brlangsung dn smakin lebar seiring makin eratnya hubungan Indonesia-Korea -Otomotif 5 tahun kedepan akan ramai dengan kendaraan listrik yang didominasi oleh Hyundai di segmen mobil -Pasar produk Korea semakin meluas dan memperkuat ekonominya,positive
Keberhasilan K-Wave belum terhenti mereka semakin serius melebarkan pangsa pasar mereka. Kali ini dengan melakukan Investasi pembangunan pabrik baterai kendaraan listrik senilai 1 1 miliar USD. https://t.co/MJBe6nV81T,neutral
EKONOMI Presiden RI Jokowi Lakukan Peletakan Batu Pertama Pabrik Industri Baterai Kendaraan Listrik 3 menit lalu https://t.co/6s4cYlMpas,neutral
Presiden Jokowi Groundbreaking Pabrik Baterai Kendaraan Listrik Pertama di Indonesia https://t.co/Gtd4Jw8mqi,neutral
Baru kemarin cuit ttg peralihan mobil BBM ke mobil listrik di Norway. Peralihan bukan dgn menggelar Formula E tp menyediakan charging station &amp; infrastruktur lain scr masif. Diresmikan Jokowi Pabrik Baterai Kendaraan Listrik Pertama di RI Mulai Dibangun https://t.co/I57YcyGoT9,neutral
#MostPopuler Bamsoet Pamer Motor Listrik Gesits Dimodifikasi Ala Kendaraan Sespan https://t.co/H9id5PO7tb,neutral
Presiden Joko Widodo mengatakan bahwa dalam setidaknya empat tahun Indonesia akan menjadi produsen utama baterai kendaraan listrik. Dia mengatakan itu disaat meresmikan groundbreaking pabrik baterai Hyundai-LG di Indonesia yang dikatakan pertama di Asia Tenggara.,neutral
Bamsoet Pamer Motor Listrik Gesits Dimodifikasi Ala Kendaraan Sespan https://t.co/xDIQzo2rdw,neutral
Wuidih..... Diresmikan Jokowi Pabrik Baterai Kendaraan Listrik Pertama di RI Mulai Dibangun https://t.co/D1fSPehAQD,neutral
Presiden Jokowi Groundbreaking Pabrik Baterai Kendaraan Listrik Pertama di Indonesia https://t.co/DPjNiHxclf https://t.co/piHPs6itS4,neutral
Jokowi Resmikan Groundbreaking Pabrik Baterai Kendaraan Listrik https://t.co/TavHCwPoie,neutral
Indonesia akhirnya memiliki pabrik industri baterai kendaraan listrik yang dikelola PT HKML Battery Indonesia. https://t.co/qPN1jdKvmw #rilisid,neutral
Bangun Pabrik Baterai Kendaraan Listrik Menteri Investasi: Prioritas Lapangan Kerja untuk WNI https://t.co/qWfDqrTAQr,neutral
Terima Komunitas Kendaraan Listrik Dewata EVi Association Bamsoet Dorong Percepatan Migrasi Kendaraan Konvesional ke Kendaraan Listrik https://t.co/goKxKvgCk5,neutral
Hyundai Motor Group &amp; LG Energy Solution Ltd. memulai pembangunan pabrik sel baterai kendaraan listrik di Indonesia untuk jadi yang terdepan di pasar global kendaraan listrik berbasis baterai yang turut dihadiri Presiden Joko Widodo. #Hyundai #HyundaiIndonesia #FutureofMobility https://t.co/rWR6x5Cc4r,neutral
Pabrik Baterai Kendaraan Listrik Pertama di Indonesia Dibangun Selengkapnya klik tautan berikut ini. #Jakarta #Presiden #Jokowi #Pabrik #Baterai #Listrik https://t.co/hQxqqlpQTY,neutral
Pabrik baterai kendaraan listrik milik PT HKML Battery Indonesia di Karawang Jawa Barat diresmikan Presiden Joko Widodo (Jokowi). https://t.co/uBrTVRNFiA,neutral
Hyundai Siap Kembangkan Industri Hilir Kendaraan Listrik di Indonesia https://t.co/2Pvi8KDBM5,neutral
#RT @jokowi: Pemerintah mendukung penuh pengembangan ekosistem industri baterai dan kendaraan listrik serta terus menggulirkan reformasi struktural untuk memberikan kepastian hukum dan kemudahan perizinan kepada para pelaku usaha dan para investor dalam https://t.co/Avkr0BFB53,neutral
#RT @jokowi: Groundbreaking pembangunan pabrik baterai kendaraan listrik pertama di Indonesia milik PT HKML Battery Indonesia digelar di Kompleks Karawang New Industrial City Kab. Karawang siang tadi. Acara ini adalah tindak lanjut kunjungan saya ke https://t.co/n7fnPeeuTN,neutral
Hari Ini! Presiden Jokowi Groundbreaking Pabrik Baterai Kendaraan Listrik Pertama RI dan Pertama Di Asia Tenggara. TikTok @indonesia.pusaka https://t.co/rL6k3tU1kA #presidenjokowi #hyundai #LG #jokowi #jokowidodo #electricvehicles #indonesiamaju #indonesiapusaka https://t.co/L7BbiJispY,neutral
@jokowi Semangaat INDONESIA Pembangunan Industri Pabrik Baterai Kendaraan Listrik di RI SEMOGA: 1.Bermanfaat unt a.l: -Meningkatkn signifikan Pendapatan Negara -Alih Teknologi Maju -Bnyk pnyerapan tenagakrja dr DN sesuai skill 2.Mengedepankn pngelolaan LH dg baik dlm proses produksi,positive
Wah investasi pengolahan nikel termasuk produksi baterai kendaraan listrik masuk daftar 17 sektor usaha yang berhak mendapatkan insentif fiskal dan nonfiskal. Cek beritanya di sini https://t.co/Kqx42oq0TT #insentiffiskal #kemudahanperizinan #kemudahanberusaha #BKPM #izinusaha https://t.co/uCCfVmH3HF,neutral
Bangun Pabrik Baterai Kendaraan Listrik Presiden : Kita Patut Bersyukur Wujud Hilirisasi Industri - https://t.co/f88tqNQcpx https://t.co/n0EPDOzNeu,neutral
Bangun Pabrik Baterai Kendaraan Listrik Presiden : Kita Patut Bersyukur Wujud Hilirisasi Industri - https://t.co/f88tqNQcpx https://t.co/VCfyXoVui0,neutral
Investasi US$ 1 1 Miliar Pabrik Baterai Kendaraan Listrik Mulai Dibangun di Karawang https://t.co/2qOWA9yrCn via @KILAS24.com,neutral
Telan Investasi Rp15 Triliun Indonesia Resmi Bangun Pabrik Baterai Mobil Listrik Pertama di ASEAN https://t.co/fUi25byA7K #pabrik #baterai #mobil #listrik #asean #kendaraan #mobil #motor #presiden #jokowi #bumn #indonesia #nasional #prmn #prmnsahabatumkm #pikiranrakyat,neutral
Pabrik Baterai Kendaraan Listrik Pertama di Indonesia Dibangun di Karawang https://t.co/GBJCzPjGzV,neutral
Pertama Di RI Dan Asia Tenggara Hari Ini Jokowi Groundbreaking Pabrik Baterai Kendaraan Listrik Di Karawang https://t.co/MLiROoJAWF,neutral
Bahlil: Industri baterai kendaraan listrik RI dimulai dari hilir https://t.co/xc7r15IIks,neutral
Presiden groundbreaking pabrik baterai kendaraan listrik pertama RI https://t.co/c7OmTgCtxD,neutral
Terima kasih atas dukungan semua pihak. Ayo kita beralih ke kendaraan listrik. SPKLU ada SPBKLU ada dan terus didorong :),positive
Dibangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara Kerjasama RI-Korsel https://t.co/SmhPgnKw1r,neutral
Presiden @jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara Karawang 15 September 2021 Biro Pers Media dan Informasi Sekretariat Presiden Website: https://t.co/wORMCoknkD YouTube: Sekretariat Presiden https://t.co/kFGSPdX0Px,neutral
dan para investor dalam mengembangkan usahanya di Tanah Air. Kolaborasi antara perusahaan Korea Selatan dengan perusahaan Indonesia makin diperkuat serta melibatkan usaha mikro kecil dan usaha menengah realisasi kerja sama investasi industri baterai dan kendaraan listrik. https://t.co/7SaJh2Lk2R,neutral
Pemerintah Indonesia akan berkomitmen penuh untuk memberikan dukungan dan pengembangan ekosistem industri baterai dan kendaraan listrik. Pemerintah juga akan terus menggulirkan reformasi struktural untuk memberikan kepastian hukum dan kemudahan perizinan kepada para pelaku usaha https://t.co/0M6KPKXiJx,neutral
Presiden @jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara Pada Rabu 15 September 2021 groundbreaking pembangunan pabrik baterai kendaraan listrik milik PT HKML Battery Indonesia di Kompleks Karawang New Industrial City Karawang. https://t.co/kseWlQj3SS,neutral
Presiden @jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara Karawang 15 September 2021 Biro Pers Media dan Informasi Sekretariat Presiden Website: https://t.co/x5dnnelOwX YouTube: Sekretariat Presiden https://t.co/wlemLJe8bd,neutral
Presiden @jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara Karawang 15 September 2021 Biro Pers Media dan Informasi Sekretariat Presiden Website: https://t.co/bR79OJHpCh YouTube: Sekretariat Presiden https://t.co/YK4lGAeqeq,neutral
Menteri Investasi Bahlil Lahadalia menuturkan investor Korsel di pabrik baterai kendaraan listrik cukup bawa modal dan teknologi. Izin investasi dibereskan pihaknya. https://t.co/xUqtECOiHU,neutral
Presiden Jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara https://t.co/hD0bh5GrWV,neutral
Presiden Jokowi Groundbreaking Pembangunan Pabrik Baterai Kendaraan Listrik Pertama di Asia Tenggara https://t.co/mLFEMx4R2R,neutral
Jokowi: Pabrik Baterai Kendaraan Listrik Membuat Indonesia Semakin Menarik bagi Investor https://t.co/ZhkgbgLRot https://t.co/jB4HwXDdSS,neutral
Telan Investasi USD 9 8 Miliar Indonesia Bangun Pabrik Baterai Kendaraan Listrik https://t.co/1lZAIOrKL6,neutral
Presiden @jokowi berharap kolaborasi antara perusahaan Korea Selatan dengan perusahaan Indonesia akan makin diperkuat serta melibatkan usaha mikro kecil dan usaha menengah yg ada di Tanah Air termasuk realisasi kerja sama investasi dalam industri baterai dan kendaraan listrik. https://t.co/o4sspg8squ,neutral
Presiden @jokowi mengatakan bahwa pemerintah Indonesia berkomitmen untuk memberikan dukungan dan pengembangan ekosistem industri baterai dan kendaraan listrik dengan menggulirkan reformasi struktural untuk memberikan kepastian hukum dan kemudahan perizinan kpd para pelaku usaha. https://t.co/OffdesCXl7,neutral
Presiden @jokowi Rabu 15 September 2021 melakukan _groundbreaking_ pembangunan pabrik baterai kendaraan listrik pertama di Indonesia. Pabrik yg berlokasi di Kompleks Karawang New Industrial City Karawang tsb merupakan pabrik baterai kendaraan listrik pertama di Asia Tenggara. https://t.co/BbG74z0PdP,neutral
